Date,Open,High,Low,Close,Adj Close,Volume
1971-07-19,7.052658,7.083934,6.896280,7.052658,1.522200,982394
1971-07-20,7.083934,7.255950,7.083934,7.209036,1.555951,1215802
1971-07-21,7.209036,7.255950,7.083934,7.115209,1.535700,878479
1971-07-22,7.052658,7.052658,6.818091,6.818091,1.471572,1931215
1971-07-23,6.818091,6.990107,6.786815,6.958831,1.501949,600307
1971-07-26,6.958831,6.990107,6.818091,6.849366,1.478322,609899
1971-07-27,6.849366,6.865004,6.771177,6.818091,1.471572,421254
1971-07-28,6.818091,6.818091,6.692988,6.724264,1.451322,1386062
1971-07-29,6.724264,6.724264,6.614799,6.646075,1.434445,938430
1971-07-30,6.646075,6.724264,6.646075,6.677350,1.441196,530764
1971-08-02,6.677350,6.880642,6.677350,6.833729,1.474947,664255
1971-08-03,6.818091,6.818091,6.646075,6.755540,1.458071,644271
1971-08-04,6.755540,6.943193,6.708626,6.739902,1.454697,960811
1971-08-05,6.739902,6.927556,6.739902,6.865004,1.481698,847305
1971-08-06,6.865004,6.958831,6.865004,6.943193,1.498573,479606
1971-08-09,6.927556,6.927556,6.818091,6.818091,1.471572,266981
1971-08-10,6.818091,6.849366,6.786815,6.818091,1.471572,456425
1971-08-11,6.818091,6.990107,6.818091,6.974469,1.505324,710617
1971-08-12,6.974469,7.068296,6.974469,7.052658,1.522200,577126
1971-08-13,7.052658,7.052658,6.943193,6.958831,1.501949,525968
1971-08-16,7.381052,7.631258,7.381052,7.381052,1.593078,3103853
1971-08-17,7.459242,7.756360,7.459242,7.693809,1.660583,2461980
1971-08-18,7.693809,7.740722,7.553069,7.615620,1.643706,1098299
1971-08-19,7.615620,7.709447,7.537431,7.615620,1.643706,1087907
1971-08-20,7.615620,7.615620,7.506155,7.537431,1.626830,414860
1971-08-23,7.537431,7.599982,7.474879,7.584344,1.636954,423652
1971-08-24,7.599982,7.693809,7.599982,7.678171,1.657207,517176
1971-08-25,7.678171,7.756360,7.646895,7.725085,1.667332,597909
1971-08-26,7.725085,7.818912,7.709447,7.756360,1.674083,492396
1971-08-27,7.756360,7.834549,7.756360,7.787636,1.680833,353310
1971-08-30,7.787636,7.912738,7.740722,7.756360,1.674083,367698
1971-08-31,7.756360,7.834549,7.678171,7.756360,1.674083,398073
1971-09-01,7.756360,7.865825,7.709447,7.771998,1.677457,243001
1971-09-02,7.787636,7.912738,7.787636,7.897101,1.704459,203833
1971-09-03,7.928376,8.084754,7.928376,8.084754,1.744960,341320
1971-09-07,8.084754,8.241133,8.037841,8.053479,1.738210,612298
1971-09-08,8.053479,8.131668,8.022203,8.084754,1.744960,414860
1971-09-09,8.084754,8.178581,8.053479,8.100392,1.748336,307747
1971-09-10,8.100392,8.162944,8.100392,8.162944,1.761837,202234
1971-09-13,8.162944,8.162944,7.912738,7.928376,1.711209,681840
1971-09-14,7.928376,7.959652,7.818912,7.850187,1.694334,387682
1971-09-15,7.850187,7.897101,7.803274,7.881463,1.701084,438840
1971-09-16,7.881463,7.897101,7.865825,7.897101,1.704459,210227
1971-09-17,7.897101,7.975290,7.881463,7.928376,1.711209,512380
1971-09-20,7.881463,7.881463,7.725085,7.834549,1.690958,239803
1971-09-21,7.787636,7.787636,7.693809,7.740722,1.680097,283767
1971-09-22,7.740722,7.771998,7.662533,7.662533,1.663125,514778
1971-09-23,7.662533,7.850187,7.646895,7.771998,1.686885,421254
1971-09-24,7.771998,7.818912,7.693809,7.693809,1.669915,742591
1971-09-27,7.646895,7.646895,7.490517,7.506155,1.629184,581922
1971-09-28,7.506155,7.599982,7.474879,7.506155,1.629184,438041
1971-09-29,7.506155,7.568706,7.506155,7.537431,1.635973,358905
1971-09-30,7.553069,7.725085,7.553069,7.693809,1.669915,394876
1971-10-01,7.693809,7.803274,7.631258,7.756360,1.683491,395675
1971-10-04,7.818912,7.912738,7.818912,7.834549,1.700462,595511
1971-10-05,7.834549,7.865825,7.678171,7.756360,1.683491,276573
1971-10-06,7.756360,7.975290,7.709447,7.975290,1.731010,555544
1971-10-07,7.975290,8.100392,7.975290,8.006565,1.737797,498791
1971-10-08,8.006565,8.053479,7.959652,7.959652,1.727615,245399
1971-10-11,7.944014,7.944014,7.787636,7.818912,1.697067,115905
1971-10-12,7.818912,7.865825,7.756360,7.803274,1.693674,334126
1971-10-13,7.803274,7.818912,7.756360,7.771998,1.686885,258188
1971-10-14,7.771998,7.771998,7.662533,7.709447,1.673308,322136
1971-10-15,7.709447,7.725085,7.521793,7.725085,1.676702,407665
1971-10-18,7.725085,7.803274,7.725085,7.740722,1.680097,291761
1971-10-19,7.740722,7.740722,7.615620,7.725085,1.676702,402070
1971-10-20,7.725085,7.787636,7.381052,7.506155,1.629184,1230190
1971-10-21,7.506155,7.537431,7.365415,7.474879,1.622396,610699
1971-10-22,7.474879,7.553069,7.318501,7.318501,1.588456,677844
1971-10-25,7.318501,7.396690,7.209036,7.396690,1.605426,237405
1971-10-26,7.396690,7.506155,7.240312,7.255950,1.574879,641074
1971-10-27,7.255950,7.334139,7.177761,7.287226,1.581667,478008
1971-10-28,7.287226,7.318501,7.209036,7.287226,1.581667,800943
1971-10-29,7.287226,7.318501,7.255950,7.287226,1.581667,394077
1971-11-01,7.287226,7.287226,7.052658,7.099572,1.540938,358905
1971-11-02,7.099572,7.240312,7.037020,7.162123,1.554514,799344
1971-11-03,7.255950,7.365415,7.255950,7.334139,1.591849,1386862
1971-11-04,7.334139,7.443604,7.334139,7.334139,1.591849,848903
1971-11-05,7.302863,7.302863,7.162123,7.255950,1.574879,525968
1971-11-08,7.255950,7.302863,7.224674,7.255950,1.574879,298955
1971-11-09,7.255950,7.334139,7.240312,7.255950,1.574879,384484
1971-11-10,7.255950,7.255950,7.099572,7.146485,1.551120,371695
1971-11-11,7.130847,7.130847,7.052658,7.052658,1.530755,446034
1971-11-12,7.052658,7.099572,6.880642,6.974469,1.513784,729002
1971-11-15,6.974469,7.052658,6.911918,6.911918,1.500208,443636
1971-11-16,6.911918,7.130847,6.896280,7.037020,1.527359,710617
1971-11-17,7.037020,7.146485,7.021383,7.146485,1.551120,557143
1971-11-18,7.146485,7.287226,7.083934,7.115209,1.544331,630682
1971-11-19,7.115209,7.115209,6.990107,7.068296,1.534149,309346
1971-11-22,7.068296,7.083934,6.958831,6.990107,1.517178,418856
1971-11-23,6.990107,7.052658,6.911918,7.021383,1.523967,705021
1971-11-24,7.021383,7.068296,6.958831,6.974469,1.513784,386083
1971-11-26,6.990107,7.193399,6.990107,7.193399,1.561302,733798
1971-11-29,7.271588,7.412328,7.271588,7.381052,1.602032,728202
1971-11-30,7.381052,7.490517,7.302863,7.474879,1.622396,652265
1971-12-01,7.521793,7.646895,7.521793,7.646895,1.659730,928038
1971-12-02,7.631258,7.631258,7.490517,7.537431,1.645395,616294
1971-12-03,7.537431,7.678171,7.506155,7.662533,1.672704,482004
1971-12-06,7.662533,7.740722,7.553069,7.568706,1.652221,596311
1971-12-07,7.568706,7.615620,7.459242,7.584344,1.655635,1468395
1971-12-08,7.646895,7.756360,7.646895,7.678171,1.676118,530764
1971-12-09,7.646895,7.646895,7.506155,7.584344,1.655635,388481
1971-12-10,7.584344,7.615620,7.459242,7.615620,1.662463,454027
1971-12-13,7.615620,7.740722,7.584344,7.725085,1.686359,367698
1971-12-14,7.725085,7.787636,7.678171,7.709447,1.682944,313343
1971-12-15,7.709447,7.834549,7.693809,7.834549,1.710254,578725
1971-12-16,7.834549,7.959652,7.818912,7.959652,1.737563,543554
1971-12-17,7.959652,8.116030,7.928376,8.116030,1.771700,445235
1971-12-20,8.162944,8.319322,8.162944,8.319322,1.816080,746587
1971-12-21,8.288046,8.288046,8.178581,8.209857,1.792182,465218
1971-12-22,8.194219,8.194219,8.006565,8.053479,1.758046,430846
1971-12-23,8.053479,8.069117,7.897101,8.069117,1.761460,658659
1971-12-27,8.069117,8.069117,7.975290,8.006565,1.747805,344517
1971-12-28,8.006565,8.053479,7.912738,8.037841,1.754633,598709
1971-12-29,8.037841,8.116030,7.928376,7.959652,1.737563,268580
1971-12-30,7.912738,7.912738,7.709447,7.725085,1.686359,359705
1971-12-31,7.725085,7.834549,7.693809,7.834549,1.710254,223017
1972-01-03,7.834549,7.912738,7.818912,7.881463,1.720496,352511
1972-01-04,7.881463,7.881463,7.834549,7.865825,1.717082,334925
1972-01-05,7.865825,7.959652,7.850187,7.881463,1.720496,645870
1972-01-06,7.897101,8.006565,7.897101,7.975290,1.740977,366899
1972-01-07,7.975290,8.100392,7.975290,8.053479,1.758046,732199
1972-01-10,8.053479,8.100392,7.944014,8.069117,1.761460,310945
1972-01-11,8.069117,8.100392,8.022203,8.069117,1.761460,272576
1972-01-12,8.069117,8.116030,8.022203,8.022203,1.751219,475610
1972-01-13,8.022203,8.022203,7.803274,7.897101,1.723909,1997561
1972-01-14,7.897101,7.928376,7.818912,7.865825,1.717082,431646
1972-01-17,7.912738,8.037841,7.912738,8.006565,1.747805,1058331
1972-01-18,8.006565,8.053479,7.959652,7.990928,1.744392,235806
1972-01-19,7.990928,8.022203,7.912738,8.006565,1.747805,1176634
1972-01-20,8.006565,8.131668,7.912738,7.912738,1.727322,648268
1972-01-21,7.912738,7.928376,7.850187,7.881463,1.720496,530764
1972-01-24,7.881463,7.897101,7.709447,7.740722,1.689771,1036749
1972-01-25,7.740722,7.803274,7.662533,7.709447,1.682944,675446
1972-01-26,7.709447,7.725085,7.599982,7.615620,1.662463,371695
1972-01-27,7.646895,7.803274,7.646895,7.803274,1.703427,961611
1972-01-28,7.818912,7.944014,7.818912,7.850187,1.713668,708219
1972-01-31,7.834549,7.834549,7.725085,7.756360,1.693186,782558
1972-02-01,7.756360,7.756360,7.693809,7.740722,1.689771,468416
1972-02-02,7.740722,7.787636,7.709447,7.740722,1.689771,1199016
1972-02-03,7.740722,7.756360,7.646895,7.693809,1.679531,486001
1972-02-04,7.693809,7.725085,7.646895,7.662533,1.672704,501988
1972-02-07,7.662533,7.709447,7.381052,7.412328,1.618084,1118282
1972-02-08,7.459242,7.537431,7.459242,7.506155,1.638567,694630
1972-02-09,7.521793,7.631258,7.521793,7.584344,1.655635,554745
1972-02-10,7.599982,7.756360,7.599982,7.599982,1.659050,1024759
1972-02-11,7.599982,7.631258,7.506155,7.568706,1.652221,1168641
1972-02-14,7.568706,7.662533,7.506155,7.506155,1.638567,503587
1972-02-15,7.506155,7.553069,7.443604,7.490517,1.635154,575528
1972-02-16,7.490517,7.553069,7.459242,7.553069,1.648808,653064
1972-02-17,7.553069,7.615620,7.537431,7.568706,1.652221,615495
1972-02-18,7.568706,7.599982,7.490517,7.568706,1.652221,529166
1972-02-22,7.568706,7.615620,7.537431,7.537431,1.645395,436442
1972-02-23,7.537431,7.584344,7.396690,7.427966,1.621500,810535
1972-02-24,7.427966,7.474879,7.287226,7.349777,1.604431,489199
1972-02-25,7.349777,7.474879,7.302863,7.459242,1.628327,742591
1972-02-28,7.490517,7.553069,7.490517,7.553069,1.648808,693031
1972-02-29,7.553069,7.599982,7.506155,7.584344,1.655635,523570
1972-03-01,7.599982,7.803274,7.599982,7.693809,1.689283,1203013
1972-03-02,7.693809,7.771998,7.662533,7.709447,1.692717,892068
1972-03-03,7.709447,7.740722,7.662533,7.709447,1.692717,740193
1972-03-06,7.725085,7.834549,7.725085,7.834549,1.720185,520373
1972-03-07,7.834549,8.006565,7.818912,7.944014,1.744219,808936
1972-03-08,7.944014,8.006565,7.897101,8.006565,1.757954,736995
1972-03-09,8.006565,8.069117,7.975290,8.006565,1.757954,528366
1972-03-10,8.006565,8.022203,7.912738,7.912738,1.737352,517176
1972-03-13,7.912738,7.990928,7.897101,7.944014,1.744219,457225
1972-03-14,7.944014,7.975290,7.897101,7.944014,1.744219,621090
1972-03-15,7.944014,8.006565,7.912738,7.959652,1.747653,836913
1972-03-16,7.944014,7.944014,7.865825,7.944014,1.744219,368498
1972-03-17,7.944014,7.959652,7.912738,7.959652,1.747653,512380
1972-03-20,7.975290,8.116030,7.975290,7.975290,1.751086,1045542
1972-03-21,7.975290,8.006565,7.897101,7.944014,1.744219,481205
1972-03-22,7.944014,7.990928,7.865825,7.975290,1.751086,557143
1972-03-23,8.006565,8.084754,8.006565,8.069117,1.771688,706620
1972-03-24,8.069117,8.084754,8.006565,8.053479,1.768255,433244
1972-03-27,8.053479,8.084754,7.959652,8.069117,1.771688,454027
1972-03-28,8.069117,8.131668,8.069117,8.069117,1.771688,549149
1972-03-29,8.053479,8.053479,7.959652,8.006565,1.757954,290162
1972-03-30,8.006565,8.116030,7.959652,8.084754,1.775120,580324
1972-04-03,8.084754,8.116030,8.022203,8.116030,1.781987,497991
1972-04-04,8.116030,8.303684,8.053479,8.303684,1.823190,793749
1972-04-05,8.303684,8.460062,8.303684,8.413149,1.847224,866489
1972-04-06,8.413149,8.866646,8.413149,8.757181,1.922762,1294138
1972-04-07,8.757181,8.772819,8.616440,8.757181,1.922762,621890
1972-04-10,8.741543,8.741543,8.616440,8.647716,1.898728,435642
1972-04-11,8.616440,8.616440,8.538251,8.569527,1.881559,336524
1972-04-12,8.585165,8.725905,8.585165,8.600803,1.888427,544353
1972-04-13,8.600803,8.710267,8.600803,8.694630,1.909029,382086
1972-04-14,8.694630,8.741543,8.694630,8.741543,1.919329,313343
1972-04-17,8.725905,8.725905,8.600803,8.632078,1.895294,293359
1972-04-18,8.632078,8.725905,8.600803,8.616440,1.891862,247797
1972-04-19,8.616440,8.725905,8.600803,8.600803,1.888427,286964
1972-04-20,8.600803,8.600803,8.413149,8.460062,1.857526,366100
1972-04-21,8.506976,8.663354,8.506976,8.538251,1.874695,417258
1972-04-24,8.538251,8.663354,8.475700,8.506976,1.867826,362902
1972-04-25,8.506976,8.553889,8.460062,8.460062,1.857526,328530
1972-04-26,8.428787,8.428787,8.288046,8.334960,1.830057,434044
1972-04-27,8.334960,8.366235,8.272408,8.334960,1.830057,625886
1972-04-28,8.381873,8.475700,8.381873,8.460062,1.857526,228612
1972-05-01,8.460062,8.538251,8.397511,8.397511,1.843791,214224
1972-05-02,8.397511,8.397511,8.225495,8.319322,1.826624,386882
1972-05-03,8.319322,8.319322,8.084754,8.084754,1.775120,316540
1972-05-04,8.084754,8.288046,8.084754,8.288046,1.819757,231010
1972-05-05,8.288046,8.366235,8.272408,8.319322,1.826624,360504
1972-05-08,8.319322,8.350597,8.225495,8.319322,1.826624,505185
1972-05-09,8.256771,8.256771,8.006565,8.162944,1.792289,588317
1972-05-10,8.162944,8.366235,8.131668,8.209857,1.802588,266182
1972-05-11,8.209857,8.366235,8.194219,8.319322,1.826624,243800
1972-05-12,8.319322,8.506976,8.288046,8.506976,1.867826,302951
1972-05-15,8.506976,8.553889,8.491338,8.491338,1.864393,277372
1972-05-16,8.491338,8.553889,8.475700,8.506976,1.867826,244599
1972-05-17,8.506976,8.553889,8.397511,8.428787,1.850659,555544
1972-05-18,8.475700,8.569527,8.475700,8.569527,1.881559,470814
1972-05-19,8.569527,8.647716,8.506976,8.616440,1.891862,489199
1972-05-22,8.616440,8.788457,8.616440,8.772819,1.926196,692232
1972-05-23,8.772819,8.772819,8.663354,8.757181,1.922762,369297
1972-05-24,8.757181,8.772819,8.678992,8.678992,1.905596,256589
1972-05-25,8.694630,8.757181,8.694630,8.694630,1.909029,192642
1972-05-26,8.694630,8.757181,8.694630,8.710267,1.912461,179053
1972-05-30,8.710267,8.741543,8.678992,8.741543,1.919329,301353
1972-05-31,8.694630,8.694630,8.600803,8.600803,1.888427,275774
1972-06-01,8.600803,8.678992,8.600803,8.678992,1.905596,262984
1972-06-02,8.678992,8.710267,8.632078,8.632078,1.895294,478008
1972-06-05,8.632078,8.663354,8.600803,8.632078,1.895294,174257
1972-06-06,8.632078,8.710267,8.569527,8.663354,1.902162,404468
1972-06-07,8.616440,8.616440,8.444424,8.475700,1.860959,288563
1972-06-08,8.475700,8.475700,8.334960,8.334960,1.839561,528366
1972-06-09,8.334960,8.350597,8.162944,8.209857,1.811949,239803
1972-06-12,8.209857,8.303684,8.178581,8.303684,1.832657,214224
1972-06-13,8.288046,8.288046,8.225495,8.272408,1.825755,241402
1972-06-14,8.272408,8.366235,8.272408,8.272408,1.825755,338922
1972-06-15,8.288046,8.397511,8.288046,8.334960,1.839561,336524
1972-06-16,8.334960,8.334960,8.225495,8.272408,1.825755,251793
1972-06-19,8.272408,8.334960,8.225495,8.256771,1.822304,298155
1972-06-20,8.256771,8.319322,8.256771,8.319322,1.836110,198237
1972-06-21,8.319322,8.506976,8.303684,8.506976,1.877525,585919
1972-06-22,8.506976,8.538251,8.460062,8.506976,1.877525,320537
1972-06-23,8.506976,8.553889,8.366235,8.397511,1.853365,266182
1972-06-26,8.366235,8.366235,8.209857,8.350597,1.843012,450031
1972-06-27,8.350597,8.381873,8.288046,8.319322,1.836110,255790
1972-06-28,8.319322,8.334960,8.272408,8.272408,1.825755,198237
1972-06-29,8.272408,8.272408,8.147306,8.225495,1.815402,268580
1972-06-30,8.225495,8.350597,8.194219,8.225495,1.815402,533162
1972-07-03,8.225495,8.319322,8.225495,8.272408,1.825755,162267
1972-07-05,8.288046,8.381873,8.288046,8.334960,1.839561,245399
1972-07-06,8.334960,8.475700,8.319322,8.350597,1.843012,588317
1972-07-07,8.350597,8.413149,8.303684,8.334960,1.839561,780959
1972-07-10,8.303684,8.303684,8.131668,8.194219,1.808499,467616
1972-07-11,8.194219,8.209857,8.116030,8.209857,1.811949,192642
1972-07-12,8.209857,8.256771,8.116030,8.116030,1.791242,1249375
1972-07-13,8.116030,8.147306,7.975290,8.006565,1.767082,410863
1972-07-14,8.006565,8.100392,7.990928,8.100392,1.787791,356507
1972-07-17,8.100392,8.116030,8.037841,8.037841,1.773986,238205
1972-07-18,8.037841,8.084754,7.944014,7.990928,1.763632,426050
1972-07-19,7.990928,8.084754,7.881463,7.881463,1.739473,575528
1972-07-20,7.881463,7.912738,7.834549,7.834549,1.729117,258188
1972-07-21,7.834549,8.006565,7.818912,8.006565,1.767082,498791
1972-07-24,8.069117,8.194219,8.069117,8.131668,1.794693,485202
1972-07-25,8.131668,8.178581,8.022203,8.037841,1.773986,493995
1972-07-26,8.037841,8.084754,7.928376,7.944014,1.753277,383685
1972-07-27,7.944014,7.975290,7.881463,7.881463,1.739473,224616
1972-07-28,7.881463,7.928376,7.834549,7.912738,1.746375,330928
1972-07-31,7.912738,7.912738,7.865825,7.881463,1.739473,174257
1972-08-01,7.881463,7.944014,7.850187,7.881463,1.739473,434843
1972-08-02,7.897101,7.975290,7.897101,7.975290,1.760180,725804
1972-08-03,7.975290,8.116030,7.959652,8.100392,1.787791,605903
1972-08-04,8.100392,8.194219,8.037841,8.194219,1.808499,399672
1972-08-07,8.194219,8.366235,8.194219,8.334960,1.839561,660258
1972-08-08,8.334960,8.475700,8.334960,8.475700,1.870623,396475
1972-08-09,8.506976,8.616440,8.506976,8.600803,1.898233,786554
1972-08-10,8.600803,8.616440,8.538251,8.585165,1.894782,245399
1972-08-11,8.585165,8.616440,8.538251,8.616440,1.901685,286165
1972-08-14,8.616440,8.757181,8.600803,8.663354,1.912040,490797
1972-08-15,8.663354,8.710267,8.616440,8.678992,1.915491,391679
1972-08-16,8.678992,8.694630,8.616440,8.694630,1.918941,250195
1972-08-17,8.647716,8.647716,8.350597,8.381873,1.849916,415659
1972-08-18,8.381873,8.538251,8.381873,8.413149,1.856818,331728
1972-08-21,8.413149,8.444424,8.319322,8.350597,1.843012,517176
1972-08-22,8.350597,8.366235,8.303684,8.366235,1.846463,300553
1972-08-23,8.366235,8.397511,8.225495,8.256771,1.822304,307747
1972-08-24,8.256771,8.272408,8.116030,8.116030,1.791242,465218
1972-08-25,8.116030,8.272408,8.100392,8.178581,1.805047,290961
1972-08-28,8.178581,8.225495,8.162944,8.178581,1.805047,250994
1972-08-29,8.178581,8.319322,8.084754,8.319322,1.836110,495593
1972-08-30,8.319322,8.444424,8.272408,8.350597,1.843012,343718
1972-08-31,8.334960,8.334960,8.288046,8.319322,1.836110,174257
1972-09-01,8.319322,8.428787,8.288046,8.397511,1.853365,329330
1972-09-05,8.397511,8.428787,8.350597,8.350597,1.843012,262984
1972-09-06,8.350597,8.350597,8.319322,8.319322,1.836110,196639
1972-09-07,8.319322,8.366235,8.303684,8.350597,1.843012,206231
1972-09-08,8.350597,8.397511,8.350597,8.350597,1.843012,165464
1972-09-11,8.350597,8.366235,8.319322,8.319322,1.836110,167862
1972-09-12,8.319322,8.366235,8.131668,8.178581,1.805047,311744
1972-09-13,8.178581,8.178581,8.084754,8.131668,1.794693,270978
1972-09-14,8.131668,8.178581,8.037841,8.131668,1.794693,270978
1972-09-15,8.131668,8.131668,8.069117,8.100392,1.787791,201435
1972-09-18,8.100392,8.147306,8.037841,8.147306,1.798145,175056
1972-09-19,8.147306,8.162944,8.084754,8.100392,1.797451,190244
1972-09-20,8.100392,8.162944,8.084754,8.131668,1.804390,163866
1972-09-21,8.131668,8.147306,8.084754,8.131668,1.804390,176655
1972-09-22,8.131668,8.147306,8.037841,8.100392,1.797451,190244
1972-09-25,8.100392,8.131668,8.037841,8.037841,1.783572,284566
1972-09-26,8.037841,8.084754,7.975290,7.975290,1.769691,347715
1972-09-27,7.990928,8.225495,7.990928,8.225495,1.825211,201435
1972-09-28,8.225495,8.319322,8.162944,8.303684,1.842559,266182
1972-09-29,8.303684,8.350597,8.256771,8.303684,1.842559,329330
1972-10-02,8.303684,8.319322,8.131668,8.131668,1.804390,967206
1972-10-03,8.131668,8.209857,8.131668,8.162944,1.811331,346116
1972-10-04,8.162944,8.303684,8.131668,8.178581,1.814800,350113
1972-10-05,8.178581,8.241133,8.100392,8.116030,1.800920,341320
1972-10-06,8.116030,8.194219,7.975290,8.069117,1.790512,541156
1972-10-09,8.069117,8.116030,8.053479,8.084754,1.793980,336524
1972-10-10,8.084754,8.162944,8.084754,8.162944,1.811331,402070
1972-10-11,8.162944,8.162944,7.975290,7.975290,1.769691,571531
1972-10-12,7.975290,8.006565,7.881463,7.912738,1.755811,455626
1972-10-13,7.912738,7.928376,7.803274,7.834549,1.738461,322935
1972-10-16,7.834549,7.881463,7.803274,7.803274,1.731521,635478
1972-10-17,7.803274,7.850187,7.740722,7.787636,1.728050,732998
1972-10-18,7.803274,7.928376,7.803274,7.818912,1.734992,676245
1972-10-19,7.818912,7.818912,7.740722,7.740722,1.717640,370896
1972-10-20,7.756360,8.037841,7.756360,8.022203,1.780100,367698
1972-10-23,8.037841,8.131668,8.037841,8.069117,1.790512,399672
1972-10-24,8.069117,8.100392,7.975290,8.084754,1.793980,364501
1972-10-25,8.069117,8.069117,7.975290,8.037841,1.783572,652265
1972-10-26,8.037841,8.147306,7.990928,7.990928,1.773162,435642
1972-10-27,7.990928,8.053479,7.881463,7.881463,1.748872,613896
1972-10-30,7.881463,7.912738,7.834549,7.881463,1.748872,259787
1972-10-31,7.897101,7.990928,7.897101,7.990928,1.773162,427649
1972-11-01,7.990928,8.084754,7.959652,8.069117,1.790512,613097
1972-11-02,8.084754,8.162944,8.084754,8.162944,1.811331,502787
1972-11-03,8.162944,8.319322,8.116030,8.225495,1.825211,454827
1972-11-06,8.225495,8.256771,8.131668,8.178581,1.814800,381287
1972-11-08,8.178581,8.272408,8.178581,8.225495,1.825211,529965
1972-11-09,8.178581,8.178581,8.022203,8.131668,1.804390,577126
1972-11-10,8.131668,8.225495,8.100392,8.100392,1.797451,414060
1972-11-13,8.100392,8.116030,7.990928,8.069117,1.790512,273376
1972-11-14,8.069117,8.194219,8.037841,8.194219,1.818271,771367
1972-11-15,8.225495,8.381873,8.225495,8.381873,1.859911,577126
1972-11-16,8.381873,8.460062,8.366235,8.460062,1.877260,427649
1972-11-17,8.460062,8.475700,8.350597,8.413149,1.866850,339721
1972-11-20,8.413149,8.444424,8.350597,8.366235,1.856439,203833
1972-11-21,8.366235,8.428787,8.350597,8.397511,1.863380,267780
1972-11-22,8.397511,8.506976,8.397511,8.460062,1.877260,571531
1972-11-24,8.460062,8.538251,8.444424,8.522614,1.891140,381287
1972-11-27,8.522614,8.522614,8.428787,8.460062,1.877260,382886
1972-11-28,8.460062,8.538251,8.428787,8.491338,1.884201,417258
1972-11-29,8.491338,8.491338,8.428787,8.475700,1.880731,338123
1972-11-30,8.475700,8.506976,8.460062,8.491338,1.893986,390080
1972-12-01,8.506976,8.647716,8.506976,8.585165,1.914913,663456
1972-12-04,8.600803,8.757181,8.600803,8.725905,1.946306,621890
1972-12-05,8.725905,8.741543,8.694630,8.725905,1.946306,378090
1972-12-06,8.725905,8.725905,8.616440,8.710267,1.942816,325333
1972-12-07,8.710267,8.757181,8.663354,8.710267,1.942816,693031
1972-12-08,8.710267,8.741543,8.632078,8.710267,1.942816,391679
1972-12-11,8.710267,8.757181,8.616440,8.757181,1.953280,346116
1972-12-12,8.757181,8.804094,8.694630,8.710267,1.942816,684238
1972-12-13,8.710267,8.710267,8.569527,8.694630,1.939329,435642
1972-12-14,8.647716,8.647716,8.522614,8.569527,1.911425,721808
1972-12-15,8.569527,8.678992,8.506976,8.585165,1.914913,479606
1972-12-18,8.569527,8.569527,8.397511,8.538251,1.904449,569133
1972-12-19,8.538251,8.600803,8.475700,8.538251,1.904449,444435
1972-12-20,8.538251,8.632078,8.538251,8.569527,1.911425,572330
1972-12-21,8.569527,8.616440,8.538251,8.553889,1.907937,382086
1972-12-22,8.553889,8.663354,8.538251,8.632078,1.925377,326132
1972-12-26,8.647716,8.772819,8.647716,8.757181,1.953280,451629
1972-12-27,8.757181,8.851008,8.741543,8.851008,1.974210,869686
1972-12-29,8.944835,9.132489,8.944835,9.116851,2.033505,689834
1973-01-02,9.163764,9.351418,9.163764,9.241953,2.061408,645071
1973-01-03,9.257591,9.351418,9.257591,9.304505,2.075361,674646
1973-01-04,9.273229,9.273229,8.976110,9.116851,2.033505,565936
1973-01-05,9.148126,9.351418,9.148126,9.195040,2.050945,662656
1973-01-08,9.210678,9.304505,9.210678,9.241953,2.061408,410063
1973-01-09,9.241953,9.273229,9.132489,9.132489,2.036993,430846
1973-01-10,9.132489,9.241953,9.116851,9.195040,2.050945,398873
1973-01-11,9.195040,9.492159,9.195040,9.210678,2.054433,768170
1973-01-12,9.210678,9.273229,9.023024,9.038662,2.016064,475610
1973-01-15,9.038662,9.226316,8.944835,9.007386,2.009089,466817
1973-01-16,9.007386,9.085575,8.835370,9.069937,2.023041,594712
1973-01-17,9.069937,9.179402,9.007386,9.023024,2.012577,360504
1973-01-18,9.023024,9.163764,8.991748,8.991748,2.005599,399672
1973-01-19,8.944835,8.944835,8.819732,8.929197,1.991648,462021
1973-01-22,8.929197,8.991748,8.725905,8.757181,1.953280,630682
1973-01-23,8.757181,8.819732,8.694630,8.757181,1.953280,793749
1973-01-24,8.757181,8.897921,8.553889,8.569527,1.911425,837713
1973-01-26,8.569527,8.757181,8.538251,8.741543,1.949793,969604
1973-01-29,8.741543,8.788457,8.663354,8.725905,1.946306,483603
1973-01-30,8.725905,8.757181,8.678992,8.694630,1.939329,354909
1973-01-31,8.694630,8.757181,8.694630,8.757181,1.953280,239803
1973-02-01,8.757181,8.788457,8.569527,8.569527,1.911425,438840
1973-02-02,8.569527,8.632078,8.538251,8.600803,1.918401,346116
1973-02-05,8.600803,8.678992,8.600803,8.632078,1.925377,305349
1973-02-06,8.632078,8.632078,8.522614,8.616440,1.921889,562738
1973-02-07,8.616440,8.632078,8.366235,8.381873,1.869570,526768
1973-02-08,8.381873,8.460062,8.319322,8.444424,1.883520,508383
1973-02-09,8.460062,8.678992,8.460062,8.663354,1.932353,483603
1973-02-12,8.663354,8.757181,8.663354,8.725905,1.946306,492396
1973-02-13,8.851008,9.023024,8.851008,8.897921,1.984672,1346095
